grid_id,sido_name,sigungu_code,sigungu_name,emd_code,emd_name,priority_grade,risk_grade,risk_score,access_score,estimated_minutes,unassigned_reason
552482,경기도,31270,포천시,31270350,창수면,우선 예찰,매우 높음,87.99031819339818,59.515977489314345,80.0,대기 현장요원 없음
558638,경기도,31270,포천시,31270320,내촌면,우선 예찰,매우 높음,87.81995479886642,60.29670484721816,60.0,대기 현장요원 없음
561068,경기도,31270,포천시,31270310,군내면,우선 예찰,매우 높음,87.80196952712458,58.484004307572576,65.0,대기 현장요원 없음
543959,경기도,31270,포천시,31270520,선단동,우선 예찰,매우 높음,87.73113572798312,64.78976661451905,60.0,대기 현장요원 없음
552485,경기도,31270,포천시,31270350,창수면,우선 예찰,매우 높음,87.7250921162937,60.88322780230907,60.0,대기 현장요원 없음
568396,경기도,31270,포천시,31270310,군내면,우선 예찰,매우 높음,87.71581001650115,37.215156231008486,95.0,대기 현장요원 없음
558630,경기도,31270,포천시,31270330,가산면,우선 예찰,매우 높음,87.50530568708147,63.21147755220235,60.0,대기 현장요원 없음
557399,경기도,31270,포천시,31270310,군내면,우선 예찰,매우 높음,87.49717377439995,64.0096225518205,45.0,대기 현장요원 없음
547597,경기도,31270,포천시,31270350,창수면,우선 예찰,매우 높음,87.46882105869021,54.26418355036898,65.0,대기 현장요원 없음
562262,경기도,31270,포천시,31270360,영중면,우선 예찰,매우 높음,87.37302784023879,53.50529844661801,65.0,대기 현장요원 없음
548810,경기도,31270,포천시,31270350,창수면,우선 예찰,매우 높음,87.3187276348426,53.92097549558575,80.0,대기 현장요원 없음
561070,경기도,31270,포천시,31270330,가산면,우선 예찰,매우 높음,87.28611468446059,55.874221796585786,65.0,대기 현장요원 없음
557380,경기도,31270,포천시,31270340,신북면,우선 예찰,매우 높음,87.20371408646366,56.68195268151168,65.0,대기 현장요원 없음
573289,경기도,31270,포천시,31270320,내촌면,우선 예찰,매우 높음,87.19769854231461,57.55715702110079,65.0,대기 현장요원 없음
552481,경기도,31270,포천시,31270350,창수면,우선 예찰,매우 높음,87.07404197712252,60.560987011817886,60.0,대기 현장요원 없음
580592,경기도,31270,포천시,31270370,일동면,우선 예찰,매우 높음,86.94179749779487,57.32855800551837,80.0,대기 현장요원 없음
556190,경기도,31270,포천시,31270320,내촌면,우선 예찰,매우 높음,86.88007940369556,60.73306023021358,45.0,대기 현장요원 없음
547625,경기도,31270,포천시,31270520,선단동,우선 예찰,매우 높음,86.8344310913192,70.54027447382421,45.0,대기 현장요원 없음
547589,경기도,31270,포천시,31270350,창수면,우선 예찰,매우 높음,86.80450792060317,53.86999524928869,80.0,대기 현장요원 없음
587931,경기도,31270,포천시,31270370,일동면,우선 예찰,매우 높음,86.79098700269255,54.91431435693644,80.0,대기 현장요원 없음
562304,경기도,31270,포천시,31270320,내촌면,우선 예찰,매우 높음,86.7675272490764,60.52042734714002,60.0,대기 현장요원 없음
559828,경기도,31270,포천시,31270340,신북면,우선 예찰,매우 높음,86.5171730224668,67.05522513991427,60.0,대기 현장요원 없음
563498,경기도,31270,포천시,31270340,신북면,우선 예찰,매우 높음,86.44195653718188,54.25217383191902,65.0,대기 현장요원 없음
556170,경기도,31270,포천시,31270510,포천동,우선 예찰,매우 높음,86.15279318402477,79.80051682715276,60.0,대기 현장요원 없음
558637,경기도,31270,포천시,31270320,내촌면,우선 예찰,매우 높음,85.96108685670339,60.9477523896096,60.0,대기 현장요원 없음
550047,경기도,31270,포천시,31270340,신북면,우선 예찰,매우 높음,85.86049264676588,55.135483492516606,65.0,대기 현장요원 없음
553711,경기도,31270,포천시,31270350,창수면,우선 예찰,매우 높음,85.8502433362199,60.96256961410037,45.0,대기 현장요원 없음
568395,경기도,31270,포천시,31270310,군내면,우선 예찰,매우 높음,85.80609293098593,37.24631570190667,95.0,대기 현장요원 없음
569619,경기도,31270,포천시,31270310,군내면,우선 예찰,매우 높음,85.79917967944301,37.24841620376921,95.0,대기 현장요원 없음
553705,경기도,31270,포천시,31270350,창수면,우선 예찰,매우 높음,85.76461399502821,57.85927904198776,80.0,대기 현장요원 없음
584265,경기도,31270,포천시,31270370,일동면,우선 예찰,매우 높음,85.74737319957717,53.66067214815929,80.0,대기 현장요원 없음
551262,경기도,31270,포천시,31270350,창수면,우선 예찰,매우 높음,85.480434003363,62.39754112357896,45.0,대기 현장요원 없음
583042,경기도,31270,포천시,31270370,일동면,우선 예찰,매우 높음,85.43781647492999,61.4472187907895,45.0,대기 현장요원 없음
580602,경기도,31270,포천시,31270370,일동면,우선 예찰,매우 높음,85.42369053523693,62.10908180472613,45.0,대기 현장요원 없음
565935,경기도,31270,포천시,31270340,신북면,우선 예찰,매우 높음,85.33765472698794,52.48930277735138,65.0,대기 현장요원 없음
574497,경기도,31270,포천시,31270370,일동면,우선 예찰,매우 높음,85.20267987806855,49.6804624631187,65.0,대기 현장요원 없음
556149,경기도,31270,포천시,31270360,영중면,우선 예찰,매우 높음,85.05420915946812,59.34282330072926,65.0,대기 현장요원 없음
565942,경기도,31270,포천시,31270340,신북면,우선 예찰,매우 높음,84.83118396181052,37.3009893498682,95.0,대기 현장요원 없음
565928,경기도,31270,포천시,31270360,영중면,우선 예찰,매우 높음,84.75445245008919,58.67259366083402,65.0,대기 현장요원 없음
562305,경기도,31270,포천시,31270320,내촌면,우선 예찰,매우 높음,84.63875468486238,61.9378391371823,60.0,대기 현장요원 없음
556156,경기도,31270,포천시,31270340,신북면,우선 예찰,매우 높음,84.636688969012,54.16778698090019,80.0,대기 현장요원 없음
546372,경기도,31270,포천시,31270350,창수면,우선 예찰,매우 높음,84.5303579182203,50.5227064096585,80.0,대기 현장요원 없음
561057,경기도,31270,포천시,31270310,군내면,우선 예찰,매우 높음,84.46467635913734,64.63445649148412,60.0,대기 현장요원 없음
561075,경기도,31270,포천시,31270330,가산면,우선 예찰,매우 높음,84.24091564405123,43.41450654707523,65.0,대기 현장요원 없음
558605,경기도,31270,포천시,31270340,신북면,우선 예찰,매우 높음,83.72669673284692,56.187078977431874,65.0,대기 현장요원 없음
542736,경기도,31270,포천시,31270520,선단동,우선 예찰,매우 높음,83.6577817922446,56.137381899581065,65.0,대기 현장요원 없음
554932,경기도,31270,포천시,31270350,창수면,우선 예찰,매우 높음,83.48983411857567,58.680262808286464,80.0,대기 현장요원 없음
570819,경기도,31270,포천시,31270360,영중면,우선 예찰,높음,83.36139474650946,41.707032951515785,65.0,대기 현장요원 없음
553704,경기도,31270,포천시,31270350,창수면,우선 예찰,높음,83.34273635961327,61.52769998809128,60.0,대기 현장요원 없음
575721,경기도,31270,포천시,31270410,화현면,우선 예찰,높음,83.27880930220388,50.97325408525174,65.0,대기 현장요원 없음
585489,경기도,31270,포천시,31270370,일동면,우선 예찰,높음,83.23827517499929,52.869107083864094,80.0,대기 현장요원 없음
559851,경기도,31270,포천시,31270330,가산면,우선 예찰,높음,83.17579355344027,59.88546628480261,65.0,대기 현장요원 없음
554926,경기도,31270,포천시,31270350,창수면,우선 예찰,높음,83.04120656821179,59.093879280516894,65.0,대기 현장요원 없음
573269,경기도,31270,포천시,31270370,일동면,우선 예찰,높음,82.281544930447,64.94386690499815,60.0,대기 현장요원 없음
561081,경기도,31270,포천시,31270320,내촌면,우선 예찰,높음,81.87399401067529,53.67502062051563,65.0,대기 현장요원 없음
570816,경기도,31270,포천시,31270360,영중면,우선 예찰,높음,81.51084515629016,52.11453601808133,65.0,대기 현장요원 없음
546376,경기도,31270,포천시,31270350,창수면,우선 예찰,높음,81.38459404279921,37.34330690506238,95.0,대기 현장요원 없음
539046,경기도,31270,포천시,31270340,신북면,우선 예찰,높음,80.77312951016917,48.767689943033645,65.0,대기 현장요원 없음
562294,경기도,31270,포천시,31270330,가산면,우선 예찰,높음,80.45261626732436,55.26875790076641,65.0,대기 현장요원 없음
573268,경기도,31270,포천시,31270370,일동면,우선 예찰,높음,80.15425534746632,54.07514105216667,65.0,대기 현장요원 없음
553708,경기도,31270,포천시,31270350,창수면,우선 예찰,높음,80.14039053990601,53.07348555919846,65.0,대기 현장요원 없음
574490,경기도,31270,포천시,31270370,일동면,우선 예찰,높음,80.10575736375152,54.96494839013416,65.0,대기 현장요원 없음
570844,경기도,31270,포천시,31270410,화현면,우선 예찰,높음,79.75688196231725,51.51048548480157,65.0,대기 현장요원 없음
556191,경기도,31270,포천시,31270320,내촌면,우선 예찰,높음,79.61493607370434,52.222813798700685,65.0,대기 현장요원 없음
567178,경기도,31270,포천시,31270310,군내면,우선 예찰,높음,79.13239577619203,49.49557032005894,65.0,대기 현장요원 없음
539074,경기도,31270,포천시,31270520,선단동,우선 예찰,높음,79.06765757046072,55.296559190129365,80.0,대기 현장요원 없음
542740,경기도,31270,포천시,31270520,선단동,우선 예찰,높음,78.58326567392876,64.49444602050002,60.0,대기 현장요원 없음
547598,경기도,31270,포천시,31270350,창수면,우선 예찰,높음,77.37450220341215,37.84655879962261,95.0,대기 현장요원 없음
584264,경기도,31270,포천시,31270370,일동면,우선 예찰,높음,76.46214917197148,56.30990849902569,80.0,대기 현장요원 없음
548809,경기도,31270,포천시,31270350,창수면,우선 예찰,높음,76.37944628657927,54.30136617533553,80.0,대기 현장요원 없음
556192,경기도,31270,포천시,31270320,내촌면,우선 예찰,높음,76.13128991481372,50.047328200509895,65.0,대기 현장요원 없음
581824,경기도,31270,포천시,31270370,일동면,우선 예찰,높음,75.41932455446756,41.33098706075394,65.0,대기 현장요원 없음
543934,경기도,31270,포천시,31270340,신북면,우선 예찰,높음,74.95321171432359,54.28406231220632,65.0,대기 현장요원 없음
585486,경기도,31270,포천시,31270370,일동면,우선 예찰,높음,74.37831905190167,52.49153778467601,80.0,대기 현장요원 없음
540294,경기도,31270,포천시,31270520,선단동,우선 예찰,높음,74.08964911335548,40.85695412486771,65.0,대기 현장요원 없음
547587,경기도,31270,포천시,31270350,창수면,우선 예찰,높음,73.41821295419919,55.26192297297278,80.0,대기 현장요원 없음
543933,경기도,31270,포천시,31270340,신북면,우선 예찰,높음,72.49063529764442,39.0465188445628,95.0,대기 현장요원 없음
563525,경기도,31270,포천시,31270320,내촌면,우선 예찰,높음,72.0777694817178,57.46414715791824,65.0,대기 현장요원 없음
563527,경기도,31270,포천시,31270320,내촌면,우선 예찰,높음,71.27582387086468,55.334987659722174,65.0,대기 현장요원 없음
564748,경기도,31270,포천시,31270320,내촌면,우선 예찰,높음,69.33225195935218,58.01681169981005,80.0,대기 현장요원 없음
565957,경기도,31270,포천시,31270310,군내면,우선 예찰,높음,69.27329656109362,39.11752261823243,95.0,대기 현장요원 없음
548977,경기도,31192,용인시 기흥구,31192670,동백1동,우선 예찰,매우 높음,83.71256525133684,66.67440814667268,45.0,대기 현장요원 없음
540418,경기도,31192,용인시 기흥구,31192560,구성동,우선 예찰,높음,82.84529822653528,73.5631395209698,45.0,대기 현장요원 없음
546511,경기도,31023,성남시 분당구,31023510,분당동,우선 예찰,매우 높음,91.92227655174008,54.39351442496839,65.0,대기 현장요원 없음
544069,경기도,31023,성남시 분당구,31023510,분당동,우선 예찰,매우 높음,89.90841386644152,69.27694756406359,45.0,대기 현장요원 없음
541626,경기도,31023,성남시 분당구,31023520,수내3동,우선 예찰,높음,82.43864550004507,55.51691209115488,65.0,대기 현장요원 없음
542847,경기도,31023,성남시 분당구,31023510,분당동,우선 예찰,높음,82.07187874326979,67.7737950392555,45.0,대기 현장요원 없음
564860,경기도,31191,용인시 처인구,31191110,포곡읍,최우선 예찰,매우 높음,94.19389582775584,61.50943515129386,60.0,대기 현장요원 없음
564863,경기도,31191,용인시 처인구,31191110,포곡읍,최우선 예찰,매우 높음,90.12329944838504,57.2494942467329,80.0,대기 현장요원 없음
563642,경기도,31191,용인시 처인구,31191110,포곡읍,최우선 예찰,매우 높음,89.64315647257659,58.98613708585842,95.0,대기 현장요원 없음
547779,경기도,31191,용인시 처인구,31191140,남사읍,최우선 예찰,매우 높음,89.04349902208237,49.495645858908205,80.0,대기 현장요원 없음
558748,경기도,31191,용인시 처인구,31191110,포곡읍,최우선 예찰,매우 높음,85.94582335351137,69.24329083110284,60.0,대기 현장요원 없음
561185,경기도,31191,용인시 처인구,31191120,모현읍,우선 예찰,매우 높음,94.89362489778225,62.49875004565542,60.0,대기 현장요원 없음
553887,경기도,31191,용인시 처인구,31191130,이동읍,우선 예찰,매우 높음,94.72737088986835,38.77138535485966,95.0,대기 현장요원 없음
564859,경기도,31191,용인시 처인구,31191110,포곡읍,우선 예찰,매우 높음,93.47342967841972,60.488031726469096,60.0,대기 현장요원 없음
552665,경기도,31191,용인시 처인구,31191140,남사읍,우선 예찰,매우 높음,92.77460728578292,53.13891889395668,80.0,대기 현장요원 없음
553886,경기도,31191,용인시 처인구,31191130,이동읍,우선 예찰,매우 높음,92.69192152725742,37.274475655061934,95.0,대기 현장요원 없음
556329,경기도,31191,용인시 처인구,31191130,이동읍,우선 예찰,매우 높음,92.12477860678368,59.52728155256095,80.0,대기 현장요원 없음
556308,경기도,31191,용인시 처인구,31191110,포곡읍,우선 예찰,매우 높음,91.92262504702036,71.36917126940435,45.0,대기 현장요원 없음
553889,경기도,31191,용인시 처인구,31191140,남사읍,우선 예찰,매우 높음,91.89996301707296,51.83755737403931,65.0,대기 현장요원 없음
557526,경기도,31191,용인시 처인구,31191110,포곡읍,우선 예찰,매우 높음,91.89180935452173,66.6854041052407,45.0,대기 현장요원 없음
567310,경기도,31191,용인시 처인구,31191360,양지면,우선 예찰,매우 높음,91.6126772288338,60.904165830093326,60.0,대기 현장요원 없음
552667,경기도,31191,용인시 처인구,31191140,남사읍,우선 예찰,매우 높음,91.58375560664383,56.07471725018527,80.0,대기 현장요원 없음
544081,경기도,31191,용인시 처인구,31191120,모현읍,우선 예찰,매우 높음,91.49285178041802,40.70689090669961,65.0,대기 현장요원 없음
546524,경기도,31191,용인시 처인구,31191120,모현읍,우선 예찰,매우 높음,91.43823092277592,56.12184310130552,80.0,대기 현장요원 없음
561188,경기도,31191,용인시 처인구,31191110,포곡읍,우선 예찰,매우 높음,91.22781302522004,62.70298884562775,45.0,대기 현장요원 없음
567309,경기도,31191,용인시 처인구,31191360,양지면,우선 예찰,매우 높음,91.05300411251876,55.25125660394914,65.0,대기 현장요원 없음
569740,경기도,31191,용인시 처인구,31191120,모현읍,우선 예찰,매우 높음,91.02272851181736,54.53569053418768,80.0,대기 현장요원 없음
569759,경기도,31191,용인시 처인구,31191360,양지면,우선 예찰,매우 높음,90.62413262097436,60.06403445995248,45.0,대기 현장요원 없음
568539,경기도,31191,용인시 처인구,31191360,양지면,우선 예찰,매우 높음,90.54724658042004,60.72494494134751,45.0,대기 현장요원 없음
557528,경기도,31191,용인시 처인구,31191110,포곡읍,우선 예찰,매우 높음,90.29105669398902,66.22849124417195,60.0,대기 현장요원 없음
569761,경기도,31191,용인시 처인구,31191360,양지면,우선 예찰,매우 높음,90.2395721897017,55.66018116404482,65.0,대기 현장요원 없음
562426,경기도,31191,용인시 처인구,31191530,유림동,우선 예찰,매우 높음,90.23825718780462,65.08243529016043,45.0,대기 현장요원 없음
550185,경기도,31191,용인시 처인구,31191120,모현읍,우선 예찰,매우 높음,89.98436556226433,70.2344265839767,60.0,대기 현장요원 없음
556334,경기도,31191,용인시 처인구,31191130,이동읍,우선 예찰,매우 높음,89.64703110431013,57.54099147721674,80.0,대기 현장요원 없음
555083,경기도,31191,용인시 처인구,31191110,포곡읍,우선 예찰,매우 높음,89.62025416391215,65.76350636481953,45.0,대기 현장요원 없음
547745,경기도,31191,용인시 처인구,31191120,모현읍,우선 예찰,매우 높음,89.60635678958793,41.789088295794,65.0,대기 현장요원 없음
584417,경기도,31191,용인시 처인구,31191360,양지면,우선 예찰,매우 높음,89.12781851391183,58.16783541298256,80.0,대기 현장요원 없음
567315,경기도,31191,용인시 처인구,31191360,양지면,우선 예찰,매우 높음,89.00798588766395,55.31159370766918,65.0,대기 현장요원 없음
570964,경기도,31191,용인시 처인구,31191120,모현읍,우선 예찰,매우 높음,88.93379576468368,55.80288830530286,80.0,대기 현장요원 없음
568534,경기도,31191,용인시 처인구,31191360,양지면,우선 예찰,매우 높음,88.84398625261848,55.3498600451682,65.0,대기 현장요원 없음
555107,경기도,31191,용인시 처인구,31191130,이동읍,우선 예찰,매우 높음,88.38940899625608,40.83803930379516,65.0,대기 현장요원 없음
558751,경기도,31191,용인시 처인구,31191110,포곡읍,우선 예찰,매우 높음,88.35436404516727,73.04078972057847,45.0,대기 현장요원 없음
556328,경기도,31191,용인시 처인구,31191130,이동읍,우선 예찰,매우 높음,88.29988964345637,63.24573192012163,45.0,대기 현장요원 없음
573429,경기도,31191,용인시 처인구,31191360,양지면,우선 예찰,매우 높음,88.25784773074233,61.14095322429223,60.0,대기 현장요원 없음
545338,경기도,31191,용인시 처인구,31191140,남사읍,우선 예찰,매우 높음,88.16172908919538,39.38007137621402,95.0,대기 현장요원 없음
556306,경기도,31191,용인시 처인구,31191110,포곡읍,우선 예찰,매우 높음,88.11684102914882,71.32125434532016,60.0,대기 현장요원 없음
562409,경기도,31191,용인시 처인구,31191120,모현읍,우선 예찰,매우 높음,88.05890651808294,57.86084455567797,65.0,대기 현장요원 없음
558750,경기도,31191,용인시 처인구,31191110,포곡읍,우선 예찰,매우 높음,88.00613636843275,68.46271633079054,60.0,대기 현장요원 없음
575883,경기도,31191,용인시 처인구,31191340,원삼면,우선 예찰,매우 높음,87.87511682985247,58.94818350187188,65.0,대기 현장요원 없음
562406,경기도,31191,용인시 처인구,31191120,모현읍,우선 예찰,매우 높음,87.80578419088349,57.44477682999758,65.0,대기 현장요원 없음
562423,경기도,31191,용인시 처인구,31191530,유림동,우선 예찰,매우 높음,87.77036655133156,63.00622298879331,45.0,대기 현장요원 없음
563644,경기도,31191,용인시 처인구,31191110,포곡읍,우선 예찰,매우 높음,87.7065112649757,57.50956579498143,65.0,대기 현장요원 없음
569738,경기도,31191,용인시 처인구,31191120,모현읍,우선 예찰,매우 높음,87.63178614499843,57.6937079936994,80.0,대기 현장요원 없음
567319,경기도,31191,용인시 처인구,31191360,양지면,우선 예찰,매우 높음,87.41799541613472,59.45306709093539,80.0,대기 현장요원 없음
564872,경기도,31191,용인시 처인구,31191540,동부동,우선 예찰,매우 높음,87.2660653367053,58.578186370147726,80.0,대기 현장요원 없음
553890,경기도,31191,용인시 처인구,31191140,남사읍,우선 예찰,매우 높음,86.73110985351202,39.59924171710652,95.0,대기 현장요원 없음
545336,경기도,31191,용인시 처인구,31191140,남사읍,우선 예찰,매우 높음,86.70723679877193,52.74608038616888,80.0,대기 현장요원 없음
561186,경기도,31191,용인시 처인구,31191120,모현읍,우선 예찰,매우 높음,86.35976741361821,65.03804728160122,60.0,대기 현장요원 없음
552668,경기도,31191,용인시 처인구,31191140,남사읍,우선 예찰,매우 높음,86.29114876120497,54.21880703842815,65.0,대기 현장요원 없음
585640,경기도,31191,용인시 처인구,31191360,양지면,우선 예찰,매우 높음,86.16076321521045,57.95718529176202,80.0,대기 현장요원 없음
566092,경기도,31191,용인시 처인구,31191360,양지면,우선 예찰,매우 높음,86.08913552559234,62.025456462335896,60.0,대기 현장요원 없음
551444,경기도,31191,용인시 처인구,31191140,남사읍,우선 예찰,매우 높음,86.06987305997758,58.27492236354593,80.0,대기 현장요원 없음
562411,경기도,31191,용인시 처인구,31191110,포곡읍,우선 예찰,매우 높음,86.00444968975438,59.01299020757001,65.0,대기 현장요원 없음
566086,경기도,31191,용인시 처인구,31191110,포곡읍,우선 예찰,매우 높음,85.75312700730954,57.88321109862365,80.0,대기 현장요원 없음
566081,경기도,31191,용인시 처인구,31191110,포곡읍,우선 예찰,매우 높음,85.4249877882238,56.00758392338459,80.0,대기 현장요원 없음
548964,경기도,31191,용인시 처인구,31191120,모현읍,우선 예찰,매우 높음,85.17368501163732,61.5185826287482,60.0,대기 현장요원 없음
564875,경기도,31191,용인시 처인구,31191540,동부동,우선 예찰,매우 높음,84.36461537888142,57.4605229930425,65.0,대기 현장요원 없음
574651,경기도,31191,용인시 처인구,31191360,양지면,우선 예찰,높음,83.42386371103349,57.74913778094661,65.0,대기 현장요원 없음
566084,경기도,31191,용인시 처인구,31191110,포곡읍,우선 예찰,높음,83.41322632002873,59.70854757203499,65.0,대기 현장요원 없음
545339,경기도,31191,용인시 처인구,31191140,남사읍,우선 예찰,높음,82.95052400271048,55.31100754748647,65.0,대기 현장요원 없음
564870,경기도,31191,용인시 처인구,31191530,유림동,우선 예찰,높음,81.88510542914386,61.53677361755043,45.0,대기 현장요원 없음
546561,경기도,31191,용인시 처인구,31191140,남사읍,우선 예찰,높음,81.7375155730559,54.14420123454529,65.0,대기 현장요원 없음
547778,경기도,31191,용인시 처인구,31191140,남사읍,우선 예찰,높음,81.68141871342536,51.02861532406517,65.0,대기 현장요원 없음
555106,경기도,31191,용인시 처인구,31191130,이동읍,우선 예찰,높음,81.63940258574362,54.82600693464476,80.0,대기 현장요원 없음
555112,경기도,31191,용인시 처인구,31191130,이동읍,우선 예찰,높음,81.05205603965013,39.38143821686703,95.0,대기 현장요원 없음
552662,경기도,31191,용인시 처인구,31191130,이동읍,우선 예찰,높음,79.85561741751374,55.45030265204242,80.0,대기 현장요원 없음
563648,경기도,31191,용인시 처인구,31191530,유림동,우선 예찰,높음,78.70675789431442,63.04074786061719,60.0,대기 현장요원 없음
562422,경기도,31191,용인시 처인구,31191110,포곡읍,우선 예찰,높음,77.85647582843671,59.37573778032556,65.0,대기 현장요원 없음
566082,경기도,31191,용인시 처인구,31191110,포곡읍,우선 예찰,높음,77.33822878081381,55.810945209351175,65.0,대기 현장요원 없음
566093,경기도,31191,용인시 처인구,31191530,유림동,우선 예찰,높음,74.17830788128488,53.33335387091596,65.0,대기 현장요원 없음
549003,경기도,31191,용인시 처인구,31191140,남사읍,우선 예찰,높음,72.78053910257623,62.048299480481525,45.0,대기 현장요원 없음
564871,경기도,31191,용인시 처인구,31191530,유림동,우선 예찰,높음,72.0989963523644,53.24637499613184,65.0,대기 현장요원 없음
566094,경기도,31191,용인시 처인구,31191540,동부동,우선 예찰,높음,70.52512059334416,55.03845194592347,65.0,대기 현장요원 없음
563649,경기도,31191,용인시 처인구,31191530,유림동,우선 예찰,높음,70.06372314564253,53.54917328719151,65.0,대기 현장요원 없음
564036,전북특별자치도,35550,임실군,35550370,삼계면,최우선 예찰,매우 높음,92.71581159325274,56.82977431432595,80.0,대기 현장요원 없음
553029,전북특별자치도,35550,임실군,35550390,강진면,최우선 예찰,매우 높음,92.37768261820646,54.76663387064327,80.0,대기 현장요원 없음
556699,전북특별자치도,35550,임실군,35550400,덕치면,최우선 예찰,매우 높음,91.06166300890396,52.41633301261143,80.0,대기 현장요원 없음
556700,전북특별자치도,35550,임실군,35550400,덕치면,최우선 예찰,매우 높음,88.21078898841145,49.64388582217504,80.0,대기 현장요원 없음
565259,전북특별자치도,35550,임실군,35550370,삼계면,최우선 예찰,매우 높음,84.86732258395043,54.55841590453515,80.0,대기 현장요원 없음
568927,전북특별자치도,35550,임실군,35550370,삼계면,최우선 예찰,높음,83.33363532592037,59.629994803992005,80.0,대기 현장요원 없음
551810,전북특별자치도,35550,임실군,35550400,덕치면,최우선 예찰,높음,75.85890063691359,54.93730415421376,80.0,대기 현장요원 없음
554250,전북특별자치도,35550,임실군,35550310,청웅면,우선 예찰,매우 높음,91.31277011719658,55.71913336818065,80.0,대기 현장요원 없음
556696,전북특별자치도,35550,임실군,35550400,덕치면,우선 예찰,매우 높음,88.40674845828012,51.79252379493732,65.0,대기 현장요원 없음
555474,전북특별자치도,35550,임실군,35550400,덕치면,우선 예찰,매우 높음,83.60637193339076,52.47333922884745,80.0,대기 현장요원 없음
545702,전북특별자치도,35550,임실군,35550400,덕치면,우선 예찰,높음,83.10438601665417,53.18997700861651,65.0,대기 현장요원 없음
556697,전북특별자치도,35550,임실군,35550400,덕치면,우선 예찰,높음,81.23429670536174,59.27077682623408,80.0,대기 현장요원 없음
556703,전북특별자치도,35550,임실군,35550400,덕치면,우선 예찰,높음,79.95348983042282,58.76835176241531,80.0,대기 현장요원 없음
566481,전북특별자치도,35550,임실군,35550370,삼계면,우선 예찰,높음,79.88063944066465,61.02184921471344,45.0,대기 현장요원 없음
553032,전북특별자치도,35550,임실군,35550400,덕치면,우선 예찰,높음,78.07163202577581,53.65522015495981,65.0,대기 현장요원 없음
568926,전북특별자치도,35550,임실군,35550370,삼계면,우선 예찰,높음,76.08349053254906,64.65008215497217,60.0,대기 현장요원 없음
546934,전북특별자치도,35550,임실군,35550400,덕치면,우선 예찰,높음,75.77876131904071,59.39628831349423,65.0,대기 현장요원 없음
557917,전북특별자치도,35550,임실군,35550310,청웅면,우선 예찰,높음,74.1306465696712,52.62085863344428,65.0,대기 현장요원 없음
559140,전북특별자치도,35550,임실군,35550310,청웅면,우선 예찰,높음,73.28928512131571,57.49035196872134,65.0,대기 현장요원 없음
564038,전북특별자치도,35550,임실군,35550370,삼계면,우선 예찰,높음,73.10751328985499,51.868268773628415,80.0,대기 현장요원 없음
556702,전북특별자치도,35550,임실군,35550400,덕치면,우선 예찰,높음,68.17890456693003,53.280572936922624,80.0,대기 현장요원 없음
549371,전북특별자치도,35550,임실군,35550400,덕치면,우선 예찰,주의,62.70956803648716,53.95169565347734,65.0,대기 현장요원 없음
561119,경기도,31130,남양주시,31130530,금곡동,우선 예찰,매우 높음,96.88918339845158,39.3363853542448,95.0,운영기간 내 가용 작업시간 초과
559889,경기도,31130,남양주시,31130140,진건읍,우선 예찰,매우 높음,96.4790857858693,50.14385987718437,65.0,운영기간 내 가용 작업시간 초과
558670,경기도,31130,남양주시,31130520,평내동,우선 예찰,매우 높음,96.33921207762344,61.77653665309339,60.0,운영기간 내 가용 작업시간 초과
564787,경기도,31130,남양주시,31130110,와부읍,우선 예찰,매우 높음,96.12249348767878,37.450858335275264,110.0,운영기간 내 가용 작업시간 초과
567216,경기도,31130,남양주시,31130150,오남읍,우선 예찰,매우 높음,96.1071493147538,37.1455005355879,95.0,운영기간 내 가용 작업시간 초과
563569,경기도,31130,남양주시,31130110,와부읍,우선 예찰,매우 높음,96.01048120773078,58.07131311857239,65.0,운영기간 내 가용 작업시간 초과
574577,경기도,31130,남양주시,31130350,조안면,우선 예찰,매우 높음,95.89116915419352,51.77276976515424,65.0,운영기간 내 가용 작업시간 초과
562345,경기도,31130,남양주시,31130110,와부읍,우선 예찰,매우 높음,95.84656325880492,39.70942142100151,95.0,운영기간 내 가용 작업시간 초과
559888,경기도,31130,남양주시,31130140,진건읍,우선 예찰,매우 높음,95.8294336026898,52.250066866067954,80.0,운영기간 내 가용 작업시간 초과
589216,경기도,31130,남양주시,31130111,화도읍,우선 예찰,매우 높음,95.65772527591903,51.783825255607546,65.0,운영기간 내 가용 작업시간 초과
562347,경기도,31130,남양주시,31130110,와부읍,우선 예찰,매우 높음,95.62332409060706,55.80354899208937,65.0,운영기간 내 가용 작업시간 초과
566023,경기도,31130,남양주시,31130110,와부읍,우선 예찰,매우 높음,95.5961433740273,41.251274938782224,65.0,운영기간 내 가용 작업시간 초과
562340,경기도,31130,남양주시,31130530,금곡동,우선 예찰,매우 높음,95.31842941647857,38.83702509387085,95.0,운영기간 내 가용 작업시간 초과
581890,경기도,31130,남양주시,31130111,화도읍,우선 예찰,매우 높음,94.72081521602252,64.47284291384612,60.0,운영기간 내 가용 작업시간 초과
561110,경기도,31130,남양주시,31130140,진건읍,우선 예찰,매우 높음,94.68550272279695,37.657645220641655,95.0,운영기간 내 가용 작업시간 초과
559895,경기도,31130,남양주시,31130530,금곡동,우선 예찰,매우 높음,94.50622835047449,61.96726530572056,45.0,운영기간 내 가용 작업시간 초과
